# Model	: samsara2																																														
# Author	: Benoit Courbaud																																														
# Project	: sam																																														
# Stand date	: 2012																																														
# Initial source	: C:\Users\benoit.courbaud\Capsis4\data\samsara2\DemoFiles\Prenovel\Prenovel01_26_Adrien_Inventory.txt																																														
# File format : 																																															
#    Name	: Chargeur / exporteur d'inventaires Samsara2																																														
#    Class name	: samsara2.extension.ioformat.Samsa2Inventory																																														
#    Version	: 1.0																																														
#    Author	: F. de Coligny																																														
																																															
																																															
# Samsa2InventoryExport																																															
# 																																															
# Key records section																																															
# 																																															
treeRecruitmentDbh = 7.5																																															
date = 2012																																															
cellWidth = 10																																															
plotXMin = 0																																															
plotYMin = 0																																															
plotXMax = 100																																															
plotYMax = 100																																															
plotSlope = 6																																															
plotAspect = 144																																															
bottomAzimut = 270																																															
canopyTop = 40.0																																															
balRadius = 17.0																																															
153	1	85.3631	83.1163	8.7359	61.2193	25.7244	8.4443	4.0898	122	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
154	1	77.0327	85.3797	8.9738	60.3307	32.6457	8.5607	4.651	120	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
155	1	43.1412	0.9198	0.0966	62.0313	31.6892	6.6948	5.339	124	T	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
156	1	60.6155	26.0348	2.7364	58.0551	23.8936	9.6971	4.0066	116	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
157	1	12.1189	96.7685	10.1708	62.1827	30.41	8.3268	4.6665	124	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
158	1	47.5739	1.0155	0.1067	61.0317	27.0495	11.9905	4.406	122	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
159	1	3.1402	5.5824	0.5867	58.3958	31.336	10.3655	5.674	116	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
160	1	47.3757	69.8098	7.3373	60.1935	28.6439	12.9087	5.6283	120	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
161	1	36.5807	33.1096	3.4799	65.1518	24.941	7.4192	4.9913	130	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
162	1	24.2227	72.3679	7.6062	66.8849	22.6174	7.8205	5.6633	133	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
163	1	84.8965	91.9487	9.6642	63.6	27.238	10.9756	4.1266	127	T	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
164	1	91.3639	19.6464	2.0649	67.4863	28.194	9.0566	4.128	134	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
165	1	66.5163	67.3337	7.0771	64.2049	30.5752	13.2221	4.6635	128	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
166	1	21.092	76.5076	8.0413	72.7042	33.32	13.2347	4.6536	145	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
167	1	65.9694	3.0281	0.3182	68.1517	23.7421	8.0144	4.6571	136	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
168	1	45.949	18.9714	1.994	72.2832	28.5896	6.0245	4.6883	144	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
169	1	4.0701	84.8823	8.9215	69.3726	24.4521	8.1014	5.0475	138	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
170	1	33.4081	5.3371	0.5609	74.2635	23.9337	11.6126	5.0491	148	C	(0,0,0,1,0,0,0,1,0,0,0)	alive																																			
171	1	71.5258	52.4411	5.5118	74.7724	27.7304	7.9968	4.297	149	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
172	1	13.6616	73.8371	7.7606	78.8003	30.8658	13.3182	5.4381	157	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
173	1	69.5175	87.4445	9.1908	87.5566	29.2733	11.1698	5.4116	175	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
174	2	28.1312	68.2533	7.1737	21.2549	14.5322	10.8149	4.5747	42	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
175	2	71.596	12.1477	1.2768	21.2642	16.7987	5.3381	4.188	42	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
176	2	44.9346	97.3227	10.229	20.928	14.1328	5.7582	3.0727	41	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
177	2	32.6675	80.0912	8.4179	21.2454	13.5283	4.6764	3.3978	42	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
178	2	56.774	53.7768	5.6521	17.8308	15.0083	8.8443	4.2625	35	T	(0,1,0,0,0,0,0,0,0,0,0)	alive																																			
179	2	22.8919	57.288	6.0212	22.494	17.2142	6.6551	3.3456	44	T	(0,0,0,0,1,0,0,0,0,0,0)	alive																																			
180	2	36.5822	54.5047	5.7286	19.5606	13.4996	5.88	3.8823	39	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
181	2	56.9905	72.7467	7.646	19.5815	10.9466	7.8411	3.2211	39	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
182	2	76.7466	14.6004	1.5346	20.4957	14.5279	7.0425	4.4518	40	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
183	2	22.7649	63.8359	6.7094	20.7771	17.1996	4.5619	3.4621	41	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
184	2	78.8433	34.9466	3.673	21.721	17.0791	10.4812	3.3015	43	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
185	2	86.5504	54.2001	5.6966	19.0017	14.3961	4.5932	3.3671	38	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
186	2	92.5571	65.5098	6.8854	20.8728	13.7346	8.4997	3.3868	41	T	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
187	2	67.8815	79.7691	8.3841	17.873	15.4801	4.4153	3.9392	35	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
188	2	24.8198	4.6637	0.4902	24.1975	18.1579	10.4482	3.5179	48	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
189	2	30.8192	21.8608	2.2977	25.5119	18.2132	13.2013	3.1164	51	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
190	2	53.1938	8.6295	0.907	22.9919	13.8286	4.6072	4.476	45	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
191	2	35.1955	15.4601	1.625	24.0362	18.5561	6.5328	4.0561	48	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
192	2	81.1362	14.5141	1.5255	25.8169	18.943	7.8985	4.2813	51	T	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
193	2	27.4507	75.46	7.9312	25.8554	14.4944	10.2375	5.0095	51	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
194	2	67.0196	25.448	2.6747	23.7838	14.609	6.5907	4.3164	47	T	(0,0,0,0,1,0,0,0,0,0,0)	alive																																			
195	2	27.7943	23.9895	2.5214	24.1883	15.637	3.4192	3.8935	48	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
196	2	43.6495	66.9702	7.0389	26.8127	17.5465	8.2905	3.7737	53	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
197	2	88.0939	7.9018	0.8305	32.0509	16.4469	8.1796	4.7198	64	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
198	2	20.5042	0.0737	0.0077	29.7891	14.4492	5.2374	5.0079	59	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
199	2	53.1974	67.0861	7.051	32.4203	20.8465	5.0185	5.0498	64	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
200	2	27.0376	68.2235	7.1706	28.9662	19.1346	12.5587	3.9018	57	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
201	2	57.3214	51.4676	5.4094	28.2699	20.3539	6.7834	4.048	56	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
202	2	12.1251	63.1763	6.6401	34.3653	17.6504	9.9958	4.4472	68	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
203	2	26.6857	87.3957	9.1857	34.7588	20.1147	9.5227	4.2932	69	T	(0,0,0,0,1,0,0,0,0,0,0)	alive																																			
204	2	62.0929	17.5754	1.8473	33.9476	17.7543	6.091	4.8142	67	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
205	2	39.7541	62.5758	6.577	33.5062	18.73	10.6284	5.0176	67	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
206	2	37.7624	71.066	7.4693	38.7473	23.3895	11.3905	5.5564	77	T	(0,1,0,0,0,0,0,0,0,0,0)	alive																																			
207	2	17.2392	32.7829	3.4456	38.7763	19.6938	5.4452	4.3451	77	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
208	2	59.5518	11.0678	1.1633	44.833	22.7026	4.747	4.6296	89	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
209	2	75.4565	53.3012	5.6022	48.6764	18.0579	7.2486	5.2744	97	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
210	0	88.9183	59.3636	6.2394	21.8694	17.9193	10.597	2.2411	43	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
211	0	78.6618	3.3683	0.354	19.3944	16.4621	3.8623	2.3185	38	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
212	0	64.2853	61.3064	6.4436	22.0642	17.7421	6.8538	2.3657	44	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
213	0	68.685	2.8558	0.3001	21.0004	16.6673	6.8651	1.7706	42	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
214	0	50.0876	35.7153	3.7538	22.3557	20.5372	10.2293	2.4338	44	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
215	0	33.4707	17.0045	1.7873	21.5638	16.5178	5.3047	2.722	43	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
216	0	48.6818	60.4295	6.3514	19.2217	15.0145	3.2094	1.7765	38	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
217	0	0.0636	7.2356	0.7605	20.173	17.5746	8.8158	1.988	40	A	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
218	0	6.6077	1.0036	0.1054	18.1318	15.3961	3.2337	2.6421	36	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
219	0	2.1286	13.8939	1.4603	20.485	17.4015	8.8325	1.9121	40	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
220	0	19.0471	38.1759	4.0124	23.2113	19.4643	9.6074	2.2506	46	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
221	0	77.2672	50.2351	5.2799	26.1605	23.0986	10.8964	3.1181	52	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
222	0	99.3176	13.5103	1.42	27.8185	21.6982	7.5706	3.2437	55	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
223	0	95.198	46.0512	4.8402	23.2145	18.0361	7.2437	1.818	46	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
224	0	33.8524	92.0047	9.6701	27.1633	22.0089	14.8572	3.1609	54	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
225	0	4.2903	4.0343	0.424	24.7354	19.1698	4.5855	3.3603	49	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
226	0	87.3513	35.4818	3.7292	31.6058	29.7882	12.4011	3.0804	63	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
227	0	10.9935	22.3145	2.3454	29.6265	28.5877	10.3777	2.1391	59	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
228	0	57.6573	91.2199	9.5876	27.9679	21.3048	4.8669	2.8127	55	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
229	0	74.3787	92.5591	9.7284	29.2508	21.6522	8.0908	2.3613	58	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
230	0	5.3965	26.5516	2.7907	29.4145	23.0248	8.1936	2.5834	58	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
231	0	6.3122	4.6076	0.4843	36.3843	27.9497	9.4197	3.2102	72	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
232	0	99.5353	82.0542	8.6243	37.0557	28.2912	6.4012	2.9646	74	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
233	0	16.7029	75.8207	7.9691	36.943	24.3888	6.2699	2.6695	73	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
234	0	26.7453	73.4726	7.7223	34.5371	25.517	6.3502	2.494	69	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
235	0	32.82	76.1556	8.0043	38.9628	24.9357	7.4591	2.9644	77	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
236	0	9.8313	45.6629	4.7994	38.7029	29.0864	12.9567	3.069	77	A	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
237	0	51.8509	38.4349	4.0396	38.0909	29.743	11.7004	3.2055	76	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
238	0	68.4647	70.6119	7.4216	39.5052	29.0186	5.926	3.834	79	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
239	0	56.6705	27.3599	2.8756	42.7768	32.177	11.7728	3.6944	85	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
240	0	34.0781	85.9835	9.0373	44.407	28.1667	8.8366	3.2438	88	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
241	0	36.2189	90.5264	9.5147	43.321	25.7149	6.9939	3.2743	86	T	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
242	0	0.0164	90.6627	9.529	44.9433	29.1712	11.082	3.376	89	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
243	0	3.9364	30.0317	3.1564	45.2944	26.5742	10.7287	2.7586	90	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
244	0	47.9008	49.412	5.1934	43.9389	32.4601	13.9856	3.9314	87	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
245	0	0.3776	14.2194	1.4946	47.4097	35.891	13.0025	3.3706	94	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
246	0	41.6526	10.0241	1.0536	50.3145	33.6802	5.6552	2.9128	100	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
247	0	99.4309	95.6908	10.0575	49.4733	29.6449	6.0942	3.7445	98	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
248	0	21.7362	3.2505	0.3416	52.351	32.9518	6.5705	3.5196	104	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
249	0	11.4925	13.9188	1.463	52.1828	29.8604	9.2939	3.8604	104	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
250	0	63.9169	78.3041	8.2301	49.8531	31.2948	18.626	3.3475	99	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
251	0	91.4963	38.6304	4.0602	49.4866	33.072	8.6348	3.3786	98	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
252	0	89.1972	24.8786	2.6148	48.661	31.3746	17.6673	3.7134	97	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
253	0	14.8765	53.5851	5.632	56.2127	37.7346	17.5466	3.7219	112	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
254	0	24.5777	46.3978	4.8766	54.1651	34.6905	11.6459	4.1346	108	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
255	0	80.3399	89.4524	9.4018	54.6393	28.7226	15.2569	3.5122	109	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
256	0	17.9076	78.6015	8.2614	55.6153	28.5388	12.8182	4.6737	111	A	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
257	0	34.7525	89.2055	9.3759	56.9596	32.2936	7.1174	3.616	113	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
258	0	4.323	92.5942	9.7321	52.7699	34.1999	10.4721	4.0864	105	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
259	0	92.4931	29.7749	3.1294	60.4046	35.966	10.2925	3.8632	120	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
260	0	6.6384	82.1286	8.6321	60.4257	31.8676	10.1056	4.293	120	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
261	0	39.3046	29.6646	3.1178	58.9909	35.0141	19.5884	4.0972	117	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
262	0	27.5439	11.1642	1.1734	61.2545	32.9956	12.9484	3.8933	122	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
263	0	68.9736	43.8173	4.6054	59.2498	27.1441	13.2957	3.4923	118	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
264	0	57.5712	89.6352	9.4211	65.2658	34.0929	9.6382	3.9241	130	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
265	0	0.0949	84.2182	8.8517	65.2066	29.5642	15.3827	4.1854	130	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
266	0	79.5358	52.8845	5.5584	67.3363	32.5139	14.1856	3.4087	134	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
267	0	59.7276	7.5635	0.7949	65.2124	29.7487	10.8523	4.8985	130	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
268	0	97.5184	43.3605	4.5574	67.7906	35.9243	19.2139	5.782	135	B	(0,0,0,0,0,0,0,1,0,0,0)	alive																																			
269	0	0.9263	79.7727	8.3845	70.2562	33.1728	9.4947	4.2686	140	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
270	0	56.4445	31.9482	3.3579	75.3783	31.843	18.3422	4.4822	150	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
271	0	41.9312	61.2083	6.4333	81.4191	32.5766	17.1043	4.0896	162	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
272	0	4.1853	96.0477	10.095	9.8533	7.2139	3.3593	1.6368	19	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
273	1	93.661	98.0882	10.3095	14.8224	11.5722	6.1651	2.5213	29	B	(0,0,0,0,1,0,0,0,0,0,0)	alive																																			
274	1	35.6971	85.3185	8.9674	13.6051	10.2326	3.7674	2.3781	27	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
275	1	66.7763	80.6443	8.4761	16.4264	15.6543	3.8605	2.5201	32	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
276	1	56.365	89.9594	9.4551	16.385	14.3394	3.9515	2.4203	32	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
277	1	8.3632	78.1767	8.2167	16.6562	11.5344	2.9837	2.3202	33	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
278	0	8.1903	75.5568	7.9413	11.3167	8.6069	5.302	1.3477	22	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
279	0	6.5861	74.8417	7.8662	10.1182	7.0952	1.3171	1.4459	20	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
280	0	5.7093	76.286	8.018	7.5187	5.2637	2.4625	1.0698	15	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
281	1	94.6276	80.0333	8.4119	12.9137	9.0796	2.223	2.2075	25	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
282	0	19.3105	74.0712	7.7852	16.3126	14.1035	9.1748	1.5258	32	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
283	1	17.1714	78.8087	8.2831	10.0284	8.1603	1.8022	2.3577	20	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
284	0	86.1838	73.316	7.7058	10.3531	8.3773	4.3011	1.3373	20	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
285	1	82.2451	71.7621	7.5425	11.8551	8.0659	3.0274	2.3853	23	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
286	0	81.888	70.6406	7.4246	8.589	6.5433	1.5375	1.6699	17	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
287	1	89.4085	79.8898	8.3968	9.2905	7.9655	2.7381	1.946	18	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
288	1	71.7877	75.3464	7.9192	9.5681	6.9109	1.3351	2.029	19	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
289	1	7.487	66.5559	6.9953	15.0599	10.4878	4.8157	2.523	30	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
290	0	8.7743	62.1904	6.5365	10.3261	7.3502	3.7857	1.6515	20	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
291	1	6.6022	60.4183	6.3502	14.405	13.0073	4.0559	2.4231	28	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
292	2	2.0819	68.2284	7.1711	12.4057	9.0329	2.4601	2.6039	24	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
293	1	98.6638	79.325	8.3374	16.1117	11.5825	5.5312	2.3117	32	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
294	1	98.4457	75.6968	7.956	13.4671	9.5802	1.6506	2.1422	26	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
295	0	91.531	76.1401	8.0026	10.5781	7.9132	4.4991	1.7952	21	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
296	1	90.6023	72.2037	7.5889	11.9722	10.3328	4.0074	2.0658	23	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
297	2	90.0094	74.168	7.7954	10.1825	8.0087	4.403	2.7059	20	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
298	1	92.4422	73.1937	7.693	10.8404	8.8461	4.4574	1.9942	21	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
299	1	90.2425	74.51	7.8313	8.8953	6.4779	2.2242	1.9235	17	A	(1,0,0,0,0,0,0,0,0,0,0)	alive																																			
300	1	98.4326	73.1738	7.6909	7.6646	5.0589	1.4501	1.5717	15	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
301	2	93.6502	65.6536	6.9005	15.5708	11.0793	5.7546	3.1006	31	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
302	1	98.122	66.6596	7.0062	16.3907	12.0087	4.5095	2.1588	32	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
303	1	99.776	60.9288	6.4039	14.8943	8.7809	4.0644	2.4712	29	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
304	0	99.784	62.9584	6.6172	10.4996	7.4402	3.8048	2.0735	20	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
305	1	91.0174	67.1003	7.0525	11.5924	9.3757	2.3979	2.489	23	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
306	0	91.6323	61.2273	6.4353	9.2828	6.3133	2.2317	1.5896	18	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
307	1	94.469	68.8451	7.2359	10.4778	8.0002	2.2477	2.4998	20	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
308	1	7.5959	53.847	5.6595	8.0216	5.8115	1.2184	1.8211	16	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
309	2	61.9937	53.5767	5.6311	11.2444	8.8313	2.9777	2.8409	22	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
310	1	1.1521	43.5163	4.5737	12.4064	10.6934	2.6678	2.1046	24	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
311	2	90.0347	54.7637	5.7559	15.5164	10.6384	3.176	2.8398	31	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
312	1	94.4892	54.8093	5.7607	12.4146	11.4017	3.1236	2.1883	24	C	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
313	1	93.4188	54.5475	5.7331	10.2806	6.4603	1.2512	2.1213	20	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
314	1	90.0423	58.1301	6.1097	8.8041	5.5009	1.3127	1.9811	17	T	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
315	1	84.2699	50.7406	5.333	14.5888	11.0127	4.1716	2.7116	29	B	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
316	1	84.3473	52.6206	5.5306	10.8561	8.9391	2.0965	1.7924	21	A	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
317	1	10.69	41.7462	4.3877	15.9029	14.9934	5.2209	2.3816	31	D	(0,0,0,0,0,0,0,0,0,0,0)	alive																																			
